Time[sec],x1[k+1],x2[k+1],x3[k+1],x4[k+1]
0.15,-0.13589919860221905,4.408792426166953,-0.9421558198402826,43.91059596606871
0.151,-0.13683752120144532,4.452742641761284,-0.9344721144106993,43.989636219166385
0.152,-0.13776810866940312,4.496771306747781,-0.9266857794353438,44.067497555325765
0.153,-0.13869085905418022,4.540877250885188,-0.9187981736403363,44.14419738841214
0.154,-0.13960567175964955,4.585059321202871,-0.9108106516758743,44.21975289127042
0.155,-0.14051244754122916,4.62931638175693,-0.9027245641530566,44.29418099910785
0.156,-0.14141108850166959,4.673647313389475,-0.8945412576793487,44.36749841283224
0.157,-0.1423014980995027,4.718051013802788,-0.8862620747475003,44.43972159792332
0.158,-0.14318358113690993,4.762526397128057,-0.8778883538599829,44.51086679047397
0.159,-0.14405724374404427,4.80707239340904,-0.8694214296931755,44.58095000443827
0.16,-0.14492239338364507,4.851687948588915,-0.860862633027339,44.64998703174192
0.161,-0.14577893884708967,4.89637202428823,-0.8522132907740267,44.71799344535603
0.162,-0.14662679025046038,4.941123597585629,-0.8434747260023561,44.784984602331704
0.163,-0.14746585903062454,4.985941660801299,-0.8346482579641775,44.85097564679631
0.164,-0.14829605794132547,5.03082522128306,-0.8257352021181805,44.91598151291222
0.165,-0.14911730104928209,5.075773301195042,-0.8167368701529732,44.980016927799184
0.166,-0.1499295037302954,5.1207849373088905,-0.8076545700091737,45.043096414420965
0.167,-0.1507325826653593,5.165859180797431,-0.7984896059005494,45.10523429443733
0.168,-0.15152645583677693,5.2109950970308025,-0.7892432783342034,45.16644469102116
0.169,-0.1523110425343192,5.256191765611446,-0.7799168840023568,45.22674152827021
0.17,-0.15308626334567055,5.3014482800413205,-0.7705117158728149,45.2861385358632
0.171,-0.15385204014243667,5.346763747286906,-0.7610290633349397,45.34464925517379
0.172,-0.15460829608365542,5.392137287758731,-0.7514702121225019,45.40228703947422
0.173,-0.15535495561208865,5.437568035123162,-0.7418364443273757,45.45906505653119
0.174,-0.1560919444505172,5.483055136116529,-0.7321290384123765,45.51499629116885
0.175,-0.1568191895980371,5.528597750361527,-0.7223492692232713,45.57009354779968
0.176,-0.15753661932635513,5.574195050185843,-0.7124984079999964,45.62436945292398
0.177,-0.1582441631760824,5.619846220442966,-0.7025777223871129,45.67783645759882
0.178,-0.15894175195302354,5.6655504583351055,-0.6925884764435362,45.730506839877194
0.179,-0.15962931772446068,5.711306973238186,-0.6825319306515655,45.78239270721805
0.18,-0.16030679381542962,5.757114986528845,-0.6724093419252517,45.83350599886814
0.181,-0.16097411481366722,5.802973731619732,-0.6622219634929108,45.883858485260305
0.182,-0.16163121656155455,5.848882453687844,-0.651971044966482,45.933461771809846
0.183,-0.16227803614269706,5.894840409277557,-0.6416578324875049,45.98232730450685
0.184,-0.16291451188495654,5.940846866296833,-0.6312835686350177,46.03046636987598
0.185,-0.16354058335684152,5.986901103857704,-0.6208494924285339,46.077890097168
0.186,-0.16415619136389195,6.033002412118726,-0.6103568393303758,46.12460946052359
0.187,-0.16476127794505663,6.0791500921293595,-0.5998068412473934,46.17063528111005
0.188,-0.16535578636906187,6.125343455676242,-0.5892007265320959,46.21597822923152
0.189,-0.16593966113077038,6.1715818251312955,-0.5785397199832228,46.2606488264134
0.19,-0.16651284794752885,6.217864533301634,-0.5678250428457812,46.30465744746165
0.191,-0.1670752937555026,6.26419092328122,-0.5570579128105764,46.348014322497455
0.192,-0.1676269467059963,6.310560348304226,-0.5462395440132658,46.39072953896814
0.193,-0.16816775616862492,6.356972171764492,-0.5353711469216157,46.43281304126744
0.194,-0.16869767272468544,6.403425767002309,-0.5244539283809775,46.47427463370622
0.195,-0.16921664815498644,6.449920516960465,-0.5134890917489564,46.515123985366046
0.196,-0.1697246354418198,6.496455814181004,-0.5024778368000371,46.555370630048245
0.197,-0.17022158876533633,6.543031060669931,-0.4914213597202841,46.59502396812476
0.198,-0.17070746349990812,6.589645667763575,-0.4803208531015816,46.634093268365916
0.199,-0.17118221621047716,6.63629905599657,-0.4691775059354212,46.672587669745326
0.2,-0.17164580464888937,6.682990654971449,-0.4579925036062587,46.710516183222495
0.201,-0.17209818775021302,6.729719903229774,-0.4467670278844642,46.747887693503635
0.202,-0.17253932562904017,6.776486248124806,-0.4355022569188861,46.78471096078131
0.203,-0.17296917957577052,6.823289145695637,-0.42419936522905294,46.82099462245334
0.204,-0.17338771205287606,6.870128060542776,-0.4128595236970341,46.85674719482163
0.205,-0.1737948866975942,6.917002465864168,-0.40148389944194285,46.89197707247253
0.206,-0.1741906683154843,6.963911843267767,-0.3900736558595921,46.926692530887834
0.207,-0.1745750228679359,7.010855682436831,-0.3786299527712588,46.96090173118561
0.208,-0.1749479174741737,7.057833481154592,-0.36715394630864523,46.994612719666605
0.209,-0.17530932040751293,7.104844745188985,-0.3556467889025373,47.02783342938443
0.21,-0.17565920109159014,7.1518889881786185,-0.34410962927123473,47.06057168169849
0.211,-0.17599753009657368,7.198965731520056,-0.3325436124086919,47.09283518780839
0.212,-0.17632427913535276,7.246074504256407,-0.32094987957238263,47.1246315502704
0.213,-0.17663942105970423,7.293214842967164,-0.3093295682709134,47.155968264496444
0.214,-0.17694292985643614,7.340386291659266,-0.29768381225140234,47.18685272023599
0.215,-0.17723478064350706,7.3875884016593485,-0.28601374148664416,47.217292203041524
0.216,-0.17751494966612053,7.434820731507152,-0.27432048216208027,47.24729389571791
0.217,-0.17778341429279332,7.482082846850046,-0.2626051566625941,47.27686487975625
0.218,-0.17804015301286538,7.5293743203761565,-0.2508688835312973,47.30601213621009
0.219,-0.178285145447766,7.576694732100725,-0.2391127771667173,47.33474254146403
0.22,-0.178518372324072,7.624043668678027,-0.227337948244067,47.36306287709493
0.221,-0.17873981547328072,7.671420723397589,-0.215545503629125,47.39097982983792
0.222,-0.17894945783174368,7.718825496186221,-0.2037365462884025,47.418499991468494
0.223,-0.17914728343672717,7.766257593512832,-0.19191217527212434,47.44562986009148
0.224,-0.17933327742245045,7.8137166282943795,-0.1800734856969826,47.4723758414141
0.225,-0.17950742601610092,7.861202219802923,-0.1682215687286765,47.49874425000367
0.226,-0.17966971653382557,7.908713993573768,-0.1563575115642537,47.52474131053018
0.227,-0.179820137376698,7.95625158131466,-0.14448239741426738,47.55037315899426
0.228,-0.1799586780266605,8.003814620816014,-0.13259730548476328,47.57564584394079
0.229,-0.1800853290424405,8.051402755862135,-0.12070331095911134,47.60056532765869
0.23,-0.18020008205544072,8.099015636143422,-0.10880148497969669,47.6251374873672
0.231,-0.1803029297656022,8.146652917169515,-0.09689289462948394,47.649368116388956
0.232,-0.18039386594087817,8.194314260287557,-0.08497860283270223,47.673262923800216
0.233,-0.18047288541644818,8.24199933269472,-0.07305966826056903,47.69682753416467
0.234,-0.18053998407786262,8.289707806992208,-0.06113714559302941,47.72006749391399
0.235,-0.18059515886291239,8.337439361277221,-0.04921208536408034,47.7429882699316
0.236,-0.18063840775774376,8.385193679071767,-0.037285533934122816,47.765595250501555
0.237,-0.18066972979264045,8.432970449243623,-0.0253585334689784,47.787893746372
0.238,-0.18068912503777976,8.48076936592821,-0.013432121918757187,47.809888991805884
0.239,-0.18069659459896217,8.528590128451352,-0.0015073329965887977,47.831586145619355
0.24,-0.18069214061331415,8.576432441252914,0.010414803842772602,47.85299029220804
0.241,-0.1806757662449633,8.624296013811282,0.022333263424459765,47.87410644256164
0.242,-0.18064747568068568,8.672180560568664,0.03424702487510402,47.8949395352671
0.243,-0.1806072741255247,8.720085800857202,0.04615507164454282,47.91549443750074
0.244,-0.180555167798381,8.768011458825843,0.058056391527606735,47.9357759460096
0.245,-0.18049116392772202,8.815957263372404,0.06994997668908573,47.955788788018566
0.246,-0.18041527075501632,8.863922948305996,0.08183482385009413,47.975537618815686
0.247,-0.18032749752185687,8.911908252028036,0.0937099341357466,47.99502702628078
0.248,-0.18022785446292178,8.959912917387735,0.10557431304496838,48.01426153289834
0.249,-0.18011635280510688,9.00793669172194,0.11742697054940407,48.03324559511193
