Time[sec],x1[k+1],x2[k+1],x3[k+1],x4[k+1]
13.808,-0.07115514102009281,15.807944977946697,-0.3668418551657347,-2.0139126285781206
13.809,-0.07153364550986535,15.80629970474361,-0.3900892261934035,-1.2783934344237218
13.81,-0.07193516446665477,15.805384696584332,-0.41287156693576277,-0.553358150730284
13.811,-0.07235223655727614,15.805010531016803,-0.40723495819866934,-0.5538613896091265
13.812,-0.07274273652554462,15.804100514954447,-0.3738332113527966,-1.2644776373425437
13.813,-0.07310003883020393,15.802484938223756,-0.34083901666706573,-1.9650063847210202
13.814,-0.07342454918785163,15.800173817626138,-0.30824871128833997,-2.6555887202279376
13.815,-0.07371666967845777,15.797177029855533,-0.2760586851454677,-3.3363637573573817
13.816,-0.07397679879785357,15.793504313464805,-0.2442653800716384,-4.007468662472187
13.817,-0.07420533150930168,15.789165270802895,-0.2128652889401449,-4.669038682240007
13.818,-0.07440265929406674,15.784169369919569,-0.18185495481396186,-5.321207170623508
13.819,-0.07456917019824419,15.778525946351415,-0.15123097014851133,-5.964105614176184
13.82,-0.07470524888508345,15.77224420508228,-0.12098997591706967,-6.597863659810684
13.821,-0.07481127668601588,15.76533322246249,-0.0911286607540369,-7.222609141992736
13.822,-0.07488763164829317,15.757801948020614,-0.06164376014632139,-7.838468108403084
13.823,-0.07493468858272269,15.749659206278338,-0.03253205562340385,-8.44556484564283
13.824,-0.0749528190942189,15.740913698020016,-0.0037903741863354046,-9.04402189722883
13.825,-0.0749423916325271,15.731574002202287,0.024584412543468923,-9.633960090641322
13.826,-0.07490377154684089,15.72164857798721,0.052595389229371466,-10.215498566118256
13.827,-0.07483732112168685,15.711145766180968,0.0802455974642405,-10.788754797045822
13.828,-0.07474339961832227,15.700073790847595,0.1075380364912279,-11.353844612814225
13.829,-0.07462236332584937,15.688440761232323,0.1344756640691166,-11.910882226071948
13.83,-0.07447456560069789,15.676254673314531,0.16106139716627033,-12.459980254721664
13.831,-0.07430035689487478,15.663523411002847,0.1872981124897427,-13.001249738852215
13.832,-0.07410008480025429,15.650254747841513,0.21318864725172032,-13.53480016491205
13.833,-0.07387409408624038,15.636456348505721,0.23873579983873502,-14.06073948689005
13.834,-0.07362272675024671,15.62213577070578,0.2639423306670817,-14.579174153302645
13.835,-0.07334632205955222,15.6073004668165,0.28881096291346775,-15.090209130274477
13.836,-0.07304521656659488,15.591957784659607,0.31334438286213634,-15.593947912617288
13.837,-0.07271974415474611,15.57611496925832,0.33754524069347963,-16.09049254869714
13.838,-0.07237023607364303,15.55977916425916,0.36141615112167896,-16.579943660574987
13.839,-0.07199702097721065,15.54295741344088,0.3849596940715247,-17.06240046538185
13.84,-0.07160042496081448,15.525656662195697,0.408178415343511,-17.537960796312333
13.841,-0.07118077158732149,15.5078837586535,0.4310748271190119,-18.006721118550683
13.842,-0.07073838192315514,15.48964545512859,0.45365140860987385,-18.46877654976476
13.843,-0.07027357457060343,15.47094840944602,0.47591060665487694,-18.924220878906507
13.844,-0.06979366240189465,15.451978159209798,0.4698961940454128,-18.657944180698106
13.845,-0.06934063037833674,15.433807685916024,0.43625974432526443,-17.685318223681087
13.846,-0.06892096011591858,15.41660292359516,0.4031716856362742,-16.726489741165768
13.847,-0.0685341061683325,15.400350171746332,0.37062613112183507,-15.78126488210646
13.848,-0.06817952887633982,15.385035920082743,0.33861726785235063,-14.84945247902642
13.849,-0.06785669440497392,15.370646849900803,0.30713935742608894,-13.930864067411028
13.85,-0.06756507467803113,15.357169831708426,0.2761867349188107,-13.025313852107992
13.851,-0.06730414728314824,15.344591921782522,0.24575380736195765,-12.132618658580766
13.852,-0.06707339539327588,15.332900359323686,0.21583505248401197,-11.252597892617768
13.853,-0.06687230758974003,15.322082559836092,0.18642501586077187,-10.385073446648565
13.854,-0.06670037782459526,15.312126113850189,0.1575183103175214,-9.529869681628867
13.855,-0.06655710541341561,15.303018786812865,0.1291096158229468,-8.6868134254292
13.856,-0.06644199490787861,15.294748514366853,0.10119367743991015,-7.855733906014578
13.857,-0.06635455601394444,15.287303399379065,0.07376530401354592,-7.036462709366373
13.858,-0.0662943036170822,15.28067171266505,0.04681936855594184,-6.228833789809919
13.859,-0.06626075808318077,15.274841903229667,0.020350812999722887,-5.432683615258025
13.86,-0.0662534450092588,15.269802587508723,-0.0056453536782076754,-4.647851043088813
13.861,-0.06624397098168301,15.264828145909851,0.024526422291115485,-5.2994752821048845
13.862,-0.06620452556729421,15.259206729065394,0.05429799376038413,-5.941823233974346
13.863,-0.06613550725909102,15.252947548658394,0.083672798135175,-6.5750246137754305
13.864,-0.06603731112423854,15.246059687157812,0.11265422986964133,-7.199207423007228
13.865,-0.0659103288419921,15.238552099279449,0.14124563695990766,-7.814497863995961
13.866,-0.06575494876709637,15.230433614457436,0.16945032204434157,-8.42102037491074
13.867,-0.065571555994422,15.221712939371923,0.19727154352852214,-9.018897665562433
13.868,-0.06536053238698239,15.212398658981726,0.22471251604280004,-9.608250732026336
13.869,-0.0651222566257506,15.202499238495028,0.2517764113204638,-10.189198884563975
13.87,-0.06485710419941793,15.192023023137796,0.2784663580991966,-10.761859744343205
13.871,-0.06456544750753464,15.180978242005676,0.3047854438303759,-11.326349297991355
13.872,-0.06424765589677654,15.16937300950874,0.3307367153231955,-11.88278191806707
13.873,-0.06390409566984681,15.157215325900834,0.35632317898616,-12.431270370559695
13.874,-0.06353513014090444,15.14451307938996,0.3815478017644116,-12.971925844778085
13.875,-0.06314111968925544,15.131274048190052,0.4064135120516514,-13.504857982418132
13.876,-0.06272242178217692,15.117505901554685,0.4309232001544638,-14.030174892204595
13.877,-0.06227939100322519,15.103216200999011,0.45507971883974163,-14.547983167204427
13.878,-0.061812379114119194,15.088412402589356,0.47888588434988666,-15.058387917250723
13.879,-0.061321735081601665,15.07310185811933,0.5023444769302434,-15.561492785612378
13.88,-0.060807805095829136,15.057291816017182,0.5254582412377987,-16.057399961846905
13.881,-0.06027093262605651,15.040989423437692,0.5482298872702103,-16.546210211426857
13.882,-0.059711458456624074,15.024201727728435,0.5706620910203266,-17.028022896516852
13.883,-0.059129720684956144,15.006935676690125,0.5927574945983058,-17.502935979665878
13.884,-0.05852605478979685,14.989198121066579,0.6145187073374682,-17.971046059067675
13.885,-0.05790079367337087,14.970995816207,0.6359483065355246,-18.432448392116957
