Time[sec],x1[k],x2[k],x3[k],x4[k],d/dt x3[k],d/dt x4[k],voltage
17.058,0.10819756714295745,-2.9971798242942946,0.31712490147255396,-29.54663103902044,-52.93918843958944,1148.0040306561157,12.0
17.059,0.10848833601677511,-3.0261551804081663,0.2645263590530767,-28.406805267685932,-52.25891310404302,1131.6859017504312,12.0
17.06,0.10872684550789984,-3.0539988327167182,0.21260506125911324,-27.28318316513775,-51.58468408683452,1115.5961255946042,12.0
17.061,0.10891376753992683,-3.0807268213416643,0.16135503441430826,-26.175538699015807,5.218264912406941,-335.8021198692895,-12.0
17.062,0.10907769745843693,-3.107069460467105,0.1664707656690741,-26.508944450923522,5.01372677282421,-331.0234174504851,-12.0
17.063,0.10924664131410315,-3.133743128619307,0.171383279518735,-26.83760672662003,4.811720934857396,-326.3123255130235,-12.0
17.064,0.10942039709868506,-3.1607431146184237,0.1760950433575209,-27.16159133062856,4.612222460832713,-321.66791631327203,-12.0
17.065,0.10959876531462491,-3.188064774088779,0.18060855178200294,-27.480964476110607,4.415205966215222,-317.08925605441914,-12.0
17.066,0.10978154894254814,-3.215703528263955,0.18492627424253005,-27.795791450957122,4.220646431629747,-312.57542399907356,-12.0
17.067,0.10996855341835748,-3.2436548631446827,0.1890506553768965,-28.106136629677476,4.028519197437399,-308.12551230073007,-12.0
17.068,0.11015958661435626,-3.2719143288016443,0.19298411528053888,-28.412063483225563,3.8387999592502684,-303.7386258644746,-12.0
17.069,0.11035445880844168,-3.300477538243267,0.1967290499559028,-28.713634594984384,3.6514647606654957,-299.41388212041824,-12.0
17.07,0.11055298266410878,-3.3293401666774005,0.20028783159735514,-29.010911671193227,3.4664899885153826,-295.15041087589066,-12.0
17.071,0.11075497320432845,-3.3584979505497947,0.20366280897074712,-29.303955554498653,3.283852366709338,-290.9473541233699,-12.0
17.072,0.11096024778992716,-3.387946686746168,0.20685630772101196,-29.592826235222162,3.103528951112473,-286.8038658807737,-12.0
17.073,0.11116862609530145,-3.4176822316979365,0.20987063072343004,-29.87758286398227,2.9254971238126863,-282.71911201255784,-12.0
17.074,0.11137993008698868,-3.4477005005907513,0.21270805838771303,-30.158283762847887,2.749734588059484,-278.69227007163613,-12.0
17.075,0.111593984000855,-3.4779974665235724,0.21537084898487804,-30.434986437205687,2.5762193628803693,-274.7225291311823,-12.0
17.076,0.11181061432785348,-3.508569159981081,0.21786123883210637,-30.707747583189853,2.404929779724343,-270.80908967934107,-12.0
17.077,0.11202964978175842,-3.53941166764664,0.22018144277623522,-30.976623104440964,2.2358444748529642,-266.95116338169527,-12.0
17.078,0.11225092127609142,-3.5705211315516068,0.2223336545250522,-31.241668124112195,2.068942383901126,-263.1479729111076,-12.0
17.079,0.11247426190456503,-3.6018937483531968,0.22432004692038127,-31.502936995057983,1.904202737268978,-259.39875180332905,-12.0
17.08,0.11269950691938949,-3.6335257685333815,0.22614277224642837,-31.760483311118396,1.7416050550178017,-255.7027442970783,-12.0
17.081,0.1129264937099409,-3.665413495611587,0.2278039625323781,-32.0143599182305,1.5811291418454374,-252.0592051765753,-12.0
17.082,0.11315506178178326,-3.697553285370214,0.22930572984916028,-32.2646189253579,1.4227550821467734,-248.46739961665307,-12.0
17.083,0.11338505275275226,-3.7299415457107856,0.23065016632088722,-32.51131170646199,1.2664632391790107,-244.92660315487922,-12.0
17.084,0.11361631035096792,-3.7625747365817994,0.23183934410428272,-32.75448890147507,1.11223425468458,-241.43610167782725,-12.0
17.085,0.11384868034514728,-3.79544936740026,0.23287531650018264,-32.99420045279973,0.9600490322487456,-237.99519090368116,-12.0
17.086,0.11408201054812872,-3.8285619971822267,0.23376011784084127,-33.2304956033869,0.8098887382523596,-234.60317640955597,-12.0
17.087,0.11431615079988013,-3.8619092339144467,0.2344957637205556,-33.463422905595614,0.6617347978878776,-231.25937350596217,-12.0
17.088,0.11455095294998105,-3.895487733906202,0.23508425123516768,-33.6930302303322,0.5155688910489307,-227.96310710731035,-12.0
17.089,0.11478627084052363,-3.9292942011554786,0.23552755921450222,-33.91936477596141,0.3713729483271031,-224.71371160565107,-12.0
17.09,0.11502196028873311,-3.9633253867080156,0.23582764845907775,-34.14247307735586,0.22912914694859943,-221.51053074245854,-12.0
17.091,0.11525787904854556,-3.997578087302952,0.23598646230599066,-34.36240102502744,0.08881990222041836,-218.35291733760198,-12.0
17.092,0.11549388677993261,-4.032049144282552,0.2360059270732,-34.57919388053421,-0.04957213936055993,-215.24023307108047,-12.0
17.093,0.11572984508316587,-4.066735444700325,0.2358879514861364,-34.7928962607146,-0.18606409309816208,-212.17184870633147,-12.0
17.094,0.11596561741728585,-4.1016339667737,0.23563439684483686,-35.00355146832586,-56.455354781468266,1226.3864833756602,12.0
17.095,0.1161731467727915,-4.136027241865065,0.17954667754611459,-33.78590531463038,-55.72117205245759,1208.946789391681,12.0
17.096,0.11632495441626718,-4.169211549842005,0.12418989136814348,-32.58557653312221,-54.99347346223917,1191.7511654454054,12.0
17.097,0.11642176805252495,-4.201204086565549,0.06955759914393889,-31.402322765813537,-54.27216935221576,1174.796196844867,12.0
17.098,0.11646430899419313,-4.2320218073289375,0.015643450597779277,-30.235905044076826,-53.55717151658356,1158.0785168512614,12.0
17.099,0.11645329224615765,-4.261681430082062,-0.037558817037864727,-29.08608774302315,-52.84839318442674,1141.5948060351363,12.0
17.1,0.11638942659378111,-4.290199438805279,-0.09005538047032272,-27.952638533778096,-52.14574900093462,1125.3417916028554,12.0
17.101,0.116273414688224,-4.31759208678109,-0.14185233175362363,-26.835328337182585,-51.449155009338014,1109.3162467433326,12.0
17.102,0.11610595313014221,-4.3438753998125605,-0.19295567967474453,-25.733931278244846,-50.758528633243664,1093.5149899854705,12.0
17.103,0.1158877325443987,-4.36906517914662,-0.24337135102539778,-24.64822464477536,-50.07378866084595,1077.9348846148632,12.0
17.104,0.11561943767061901,-4.393177004917334,-0.29310519207470287,-23.57798883866776,-49.39485522599462,1062.5728379864624,12.0
17.105,0.11530174744861559,-4.416226239420987,-0.3421629699770815,-22.523007329551486,-48.72164979032709,1047.4258008708462,12.0
